Incident ID,Incident Date,State,City Or County,Address,# Killed,# Injured
1622406,16-Feb-20,Connecticut,Hartford,451 Franklin Ave,1,5
1622962,16-Feb-20,Florida,Pensacola,517 W Gadsden St,1,4
1622340,15-Feb-20,Louisiana,New Orleans,Dryades St and 2nd St,0,4
1622233,15-Feb-20,Tennessee,Memphis,2800 block of Riverport Rd,0,7
1621821,14-Feb-20,Illinois,Chicago,6500 block of S King Dr,0,6
1619064,10-Feb-20,Delaware,Dover,200 block of W Reed St,1,4
1616964,8-Feb-20,Texas,Houston,1000 block of Calvin St,1,3
1615155,5-Feb-20,Indiana,Indianapolis,4100 block of Shady Oak Dr,4,0
1613020,3-Feb-20,Maine,Machias,323 Kennebec Rd,3,1
1612716,3-Feb-20,California,Lebec,8968 Grapevine Rd,1,5
1612597,1-Feb-20,Mississippi,Philadelphia,257 W Beacon St,0,4
1611563,31-Jan-20,California,Delano,Hiett Ave and County Line Rd,1,4
1610782,31-Jan-20,Louisiana,Shreveport,2000 Grimmett Dr,0,4
1611037,31-Jan-20,Florida,Boynton Beach,200 block of NE 1st Ct,1,3
1610240,30-Jan-20,California,Merced,100 block of W 18th St,0,4
1606554,27-Jan-20,Connecticut,Bridgeport,172 Golden Hill St,0,4
1605948,26-Jan-20,Missouri,Cape Girardeau,631 S Sprigg St,0,5
1605798,26-Jan-20,New York,Newburgh,1571 NY-300,3,1
1605770,26-Jan-20,North Carolina,Salisbury,1935 Jake Alexander Blvd,0,6
1605752,26-Jan-20,South Carolina,Hartsville,115 W Camden Ave,3,3
1606476,24-Jan-20,North Carolina,Vanceboro,107 Kinshaw Ct,5,0
1603241,22-Jan-20,Washington,Seattle,1530 3rd Ave,1,7
1600787,19-Jan-20,Missouri,Kansas City,4802 Noland Rd,2,15
1600221,19-Jan-20,Tennessee,Memphis,6761 Winchester Rd,1,4
1600522,19-Jan-20,Texas,San Antonio,1011 Avenue B,2,5
1600350,18-Jan-20,Texas,South Houston,700 block of Virginia St,2,2
1599331,17-Jan-20,Utah,Grantsville,93 Eastmoor Dr,4,1
1598447,16-Jan-20,Illinois,Chicago,234 N Pulaski Rd,0,5
1594173,11-Jan-20,Colorado,Aurora,17158 E Adriatic Place,0,5
1592655,8-Jan-20,Mississippi,Bay Saint Louis,10 Bay Park Way,2,2
1588919,5-Jan-20,Georgia,Atlanta,1008 Brady Ave NW,0,4
1588308,4-Jan-20,Florida,Ocala,800 block of NW 6th Ter,1,3
1586839,2-Jan-20,New York,Brooklyn,6120 3rd Ave,0,4
1585746,1-Jan-20,Ohio,Cleveland,1437 St Clair Ave NE,0,4
1585394,1-Jan-20,West Virginia,Huntington,1113 4th Ave,0,7
1585894,1-Jan-20,Missouri,Saint Louis,3000 block of S Jefferson Ave,3,2
1582816,29-Dec-19,Illinois,Danville,1803 block of Westview Ave,0,5
1582197,29-Dec-19,New York,Buffalo,50 block of Henrietta Ave,1,3
1583444,29-Dec-19,California,Ceres,800 block of Allacante Dr,0,5
1581590,27-Dec-19,California,Modesto,1900 block of Vernon Ave,1,3
1581476,27-Dec-19,Georgia,Kennesaw,1575 Ridenour Pkwy NW,0,4
1581103,27-Dec-19,Texas,Houston,500 block of Smart St,2,7
1580308,26-Dec-19,Florida,Saint Petersburg,4300 6th St S,0,5
1579889,25-Dec-19,California,Oakland,2100 block of 34th Ave,0,4
1579970,25-Dec-19,Iowa,Coralville,954 Boston Way,1,3
1579856,25-Dec-19,Virginia,Richmond,1800 E Main St,1,3
1579266,24-Dec-19,Louisiana,New Orleans,6400 block of General Meyer Ave,0,4
1594317,24-Dec-19,Illinois,Joliet,1200 block of Cutter Ave,0,5
1579220,24-Dec-19,North Carolina,High Point,1226 Montlieu Ave,0,6
1577577,22-Dec-19,Maryland,Baltimore,225 Park Ave,0,7
1577688,22-Dec-19,Minnesota,Minneapolis (Spring Lake Park),8407 Plaza Blvd NE,1,7
1577518,22-Dec-19,Illinois,Chicago,5700 block of S May St,0,13
1578711,21-Dec-19,Louisiana,Edgard,2555 LA-18,0,4
1577046,20-Dec-19,Mississippi,Waynesboro,Turner St,1,6
1577438,20-Dec-19,Alabama,Tuskegee,2900 block of Davison St,2,2
1575175,18-Dec-19,Texas,San Antonio,2418 SW Military Dr,0,4
1573754,17-Dec-19,Montana,Great Falls,1701 10th Ave S,4,1
1572275,15-Dec-19,Georgia,Columbus,600 block of 32nd St,1,4
1573471,14-Dec-19,California,Ivanhoe,15700 block of Paradise Ave,0,4
1571348,12-Dec-19,Missouri,Saint Louis (Moline Acres),9900 block of Lewis and Clark Blvd,1,3
1568230,10-Dec-19,New Jersey,Jersey City,223 Martin Luther King Dr,6,3
1567932,8-Dec-19,Texas,Desoto,200 block of W Wintergreen Rd,2,3
1567231,8-Dec-19,Louisiana,New Orleans,3801 Washington Ave,1,4
1565216,6-Dec-19,Florida,Pensacola,280 Taylor Rd,4,8
1564524,4-Dec-19,Alabama,Montgomery,500 Eastdale Rd S,2,2
1562043,1-Dec-19,Louisiana,Cotton Valley,116 Hawthorne Loop,2,3
1561966,1-Dec-19,Louisiana,New Orleans,2000 block of N Dorgenois St,2,2
1561813,1-Dec-19,Illinois,Aurora,700 block of S 5th St,1,4
1562685,1-Dec-19,Michigan,Kalamazoo,6300 block of Proctor St,1,3
1561734,1-Dec-19,Louisiana,New Orleans,700 block of Canal St,0,12
1561398,30-Nov-19,Arkansas,Hensley,6500 block of E Sardis Rd,0,5
1560645,29-Nov-19,Texas,Amarillo,2650 Dumas Dr,0,7
1559257,27-Nov-19,New York,Bronx,E 153rd St and Courtlandt Ave,0,5
1558067,25-Nov-19,Florida,Brownsville,NW 29th Ave and 44th St,2,2
1557006,24-Nov-19,Alabama,Birmingham,7 15th St W,1,4
1556633,24-Nov-19,California,Los Angeles,100 block of E 11th St,0,6
1556984,24-Nov-19,Louisiana,Cottonport,3846 LA-29,2,2
1555879,23-Nov-19,California,Los Angeles,833 S Spring St,0,4
1556002,23-Nov-19,Louisiana,Tallulah,Depot St,1,6
1555135,21-Nov-19,California,Long Beach,1100 block of 10th St,0,5
1554807,21-Nov-19,Washington,Everett,120 West Casino Rd,0,4
1554446,20-Nov-19,California,Richmond,20th St and Roosevelt Ave,0,4
1552068,18-Nov-19,New Jersey,Newark,139 S 8th St,1,4
1551531,17-Nov-19,California,Fresno,5361 E Lamona Ave,4,6
1551162,17-Nov-19,Ohio,Cleveland,7100 block of Lawn Ave,0,4
1550546,16-Nov-19,California,San Diego,2152 Flintridge Dr,6,0
1548689,14-Nov-19,California,Santa Clarita,21900 Centurion Way,3,3
1547021,11-Nov-19,Florida,Belle Glade,SW 7th St,0,4
1546102,10-Nov-19,Missouri,Kansas City,4704 Independence Ave,0,4
1546038,10-Nov-19,Tennessee,Memphis,2080 E. Brooks Rd,1,4
1546155,10-Nov-19,Arkansas,Little Rock,3000 block of W 12th St,0,4
1545955,9-Nov-19,Michigan,Detroit,3800 block of E McNichols Rd,0,4
1546508,9-Nov-19,Georgia,Vidalia,Wiggins St,0,4
1545027,8-Nov-19,North Carolina,Raleigh,503 Bragg St,1,3
1543835,7-Nov-19,Georgia,Conyers,1800 block of Green St,2,3
1541774,4-Nov-19,Texas,Houston,5000 block of Northridge Dr,1,4
1540863,3-Nov-19,Ohio,Toledo,600 block of Magnolia St,0,4
1540841,3-Nov-19,Texas,Nacogdoches,Sandyland Cir and CR 823,1,3
1540280,2-Nov-19,Louisiana,Baton Rouge,137 Taylor St,0,4
1540240,2-Nov-19,Michigan,Detroit,7000 block of E. Kirby,1,4
1539572,1-Nov-19,Arizona,Tolleson,2434 S 86th Ln,0,5
1539557,1-Nov-19,Texas,San Angelo,1616 S Chadbourne St,0,4
1539347,31-Oct-19,California,Orinda,114 Lucille Way,5,3
1537992,30-Oct-19,Pennsylvania,Philadelphia,5026 Walton Ave,4,0
1537044,29-Oct-19,Maryland,Baltimore,4700 block of Liberty Heights Ave,1,3
1537672,29-Oct-19,California,Long Beach,2709 E 7th St,3,9
1536787,28-Oct-19,Maryland,Baltimore,4160 Pimlico Rd,1,3
1536706,27-Oct-19,Michigan,Detroit,East Outer Dr and Helen St,0,4
1535629,27-Oct-19,Michigan,Lansing,Balfour Dr and W Miller Rd,1,4
1535478,26-Oct-19,Texas,Greenville,2275 US-380,2,6
1534704,24-Oct-19,Oklahoma,Oklahoma City,1900 block of NW 12th St,2,2
1533166,22-Oct-19,Oklahoma,Oklahoma City (Midwest City),7020 E Green Ave,1,3
1531326,21-Oct-19,South Carolina,Sumter,29 Wesmark Blvd,0,4
1530965,20-Oct-19,Texas,Port Arthur,1100 block of Vicksburg Ave,1,3
1530407,19-Oct-19,Pennsylvania,Duquesne,600 block of Priscilla Ave,0,4
1530276,19-Oct-19,Texas,El Paso,3812 Truman Ave,1,4
1527528,15-Oct-19,Ohio,Columbus,1600 block of Manchester Ave,0,4
1525999,13-Oct-19,Pennsylvania,Philadelphia,W Clearfield St and N 8th St,0,6
1526952,13-Oct-19,Ohio,Akron,Main St,0,4
1525062,12-Oct-19,New York,Brooklyn,75 Utica Ave,4,3
1525476,12-Oct-19,Illinois,Chicago,6733 W Irving Park Rd,5,0
1525408,12-Oct-19,Pennsylvania,Philadelphia,700 block of W Russell St,1,3
1525628,12-Oct-19,Maryland,Baltimore,800 block of W Lexington St,1,3
1525265,12-Oct-19,Michigan,Eastpointe,15163 E 10 Mile Rd,1,5
1523606,10-Oct-19,Florida,Tampa,5410 N Falkenburg Rd,2,2
1524264,10-Oct-19,Pennsylvania,Philadelphia,900 block of S 5th St,0,5
1522979,9-Oct-19,Massachusetts,Lowell,149 Ennell Street,0,5
1523204,9-Oct-19,Maryland,Baltimore,1600 block of W North Ave,1,3
1521226,7-Oct-19,Massachusetts,Abington,135 Centre Ave,5,0
1520425,6-Oct-19,Indiana,Evansville,1127 Chestnut St,0,5
1520499,6-Oct-19,Colorado,Denver,7100 block of Ruth Way,0,4
1520330,6-Oct-19,Kansas,Kansas City,1013 Central Ave,4,5
1520547,5-Oct-19,Missouri,Saint Louis,10035 Crown Point Dr,0,5
1519090,3-Oct-19,North Carolina,Roxboro,700 South Foushee St,1,3
1518859,3-Oct-19,Missouri,Marshall,S Olson Ave,1,3
1517804,1-Oct-19,Missouri,Saint Louis,Leonor K. Sullivan Blvd and Poplar St,0,4
1515312,29-Sep-19,Illinois,Round Lake (Round Lake Park),500 block of Fairlawn Ave,1,3
1515242,29-Sep-19,Wisconsin,Milwaukee,1500 block of N 29th St,0,4
1515128,29-Sep-19,Florida,Jacksonville,2200 block of Clemente Dr,0,4
1517360,29-Sep-19,Kansas,Claflin,1500 block of NE 100th Rd,0,4
1515327,29-Sep-19,Texas,Beaumont,4100 block of Highland Ave,4,0
1511999,24-Sep-19,Illinois,Chicago,2000 block of South Hoyne Ave,1,3
1510411,23-Sep-19,Indiana,Gary,1600 block of Connecticut St,2,2
1509721,22-Sep-19,Missouri,Kansas City,2111 Television Plaza,0,5
1509411,21-Sep-19,Louisiana,New Orleans,Poland Ave and St. Claude Ave,0,4
1508804,21-Sep-19,South Carolina,Lancaster,1399 Old Charlotte Rd,2,8
1509510,21-Sep-19,Indiana,Indianapolis,101 W Maryland St,0,6
1512486,21-Sep-19,Ohio,Cleveland,3616 East 144th St,4,0
1508859,20-Sep-19,Louisiana,New Orleans,Canal Blvd and City Park Ave,1,5
1507939,19-Sep-19,District of Columbia,Washington,1300 block of Columbia Rd NW,1,5
1507156,18-Sep-19,Illinois,Chicago,4200 block of W Madison St,3,1
1507092,18-Sep-19,California,Wilmington,800 block of Bayview Ave,2,2
1505354,16-Sep-19,Wyoming,Cheyenne,3436 E 11th St,2,2
1504030,14-Sep-19,Missouri,Saint Louis,5200 block of Tennessee Ave,1,3
1504012,14-Sep-19,California,Oakland,38th Ave and MacArthur Blvd,1,4
1504387,14-Sep-19,Georgia,Lagrange,1400 block of Elm St,0,4
1503207,12-Sep-19,New Mexico,Albuquerque,1919 Ladera Dr NW,1,4
1503192,12-Sep-19,New Mexico,Albuquerque,1028 Lura Pl SW,4,2
1501350,10-Sep-19,Illinois,Chicago,2200 block of W Maypole Ave,0,4
1499460,8-Sep-19,South Carolina,Sumter,1083 Broad St,2,2
1500098,8-Sep-19,Louisiana,Alexandria,2900 block of Cypress St,1,3
1499300,7-Sep-19,North Carolina,Whiteville,Brittany Ln,3,1
1497702,4-Sep-19,Louisiana,Marrero,3044 Sorbonne Dr,2,2
1497180,4-Sep-19,Florida,Jacksonville,400 W 62nd St,0,4
1494697,2-Sep-19,North Carolina,Greensboro,5528 W Market St,2,2
1495141,2-Sep-19,Illinois,Chicago,6200 block of S King Dr,0,4
1495192,2-Sep-19,Alabama,Elkmont,25019 Ridge Road,5,0
1494113,1-Sep-19,Connecticut,Hartford,80 Edgewood St,1,3
1494669,1-Sep-19,North Carolina,Rocky Mount,521 Country Club Road,0,4
1494548,1-Sep-19,Alabama,Valley,502 Boulevard,0,7
1493374,1-Sep-19,Ohio,Toledo,3257 Stickney Ave,0,4
1492778,31-Aug-19,North Carolina,Charlotte,10035 Dabney Dr,1,3
1492377,31-Aug-19,South Carolina,Moncks Corner,336 Maplewood Rd,0,4
1492441,31-Aug-19,Texas,Odessa,8250 TX 191,8,23
1492264,31-Aug-19,Pennsylvania,Philadelphia,4600 block of 4th St,2,2
1493429,31-Aug-19,Maryland,Baltimore,900 block of N Monroe St,0,4
1492297,31-Aug-19,Maryland,Frederick,600 block of N Market St,0,4
1493038,31-Aug-19,Illinois,Chicago,7100 block of S Paulina St,2,3
1492087,30-Aug-19,Alabama,Mobile,1621 Virginia St,0,6
1491495,30-Aug-19,Maryland,Baltimore,1600 block of E 29th St,1,3
1490466,29-Aug-19,Maryland,Baltimore,2500 block of E Monument St,1,3
1487729,25-Aug-19,New Mexico,Hobbs,1700 block of E Bond St,3,4
1487573,25-Aug-19,Illinois,Chicago,8200 block of S Maryland Ave,1,3
1487356,24-Aug-19,Maryland,Temple Hills (Camp Springs),6200 block of Maxwell Dr,0,7
1487224,24-Aug-19,Massachusetts,Lynn,Warren Street,1,3
1486232,23-Aug-19,Texas,Houston,4900 block of Southwind St,3,2
1489373,23-Aug-19,Georgia,Dublin,200 Riverview Park Dr,0,4
1486675,23-Aug-19,Missouri,Saint Louis,1122 Union Blvd,1,3
1485340,22-Aug-19,South Carolina,Columbia,851 Bush River Rd,2,2
1485548,22-Aug-19,California,Los Angeles,300 block of West Fifth St,0,4
1484335,20-Aug-19,Georgia,Atlanta,111 James P Brawley Dr SW,0,4
1482199,18-Aug-19,Missouri,Kansas City,770 W 47th St,0,4
1481989,17-Aug-19,Texas,Houston,12500 block of Mylla St,0,6
1480326,15-Aug-19,Alabama,Montgomery,847 N University Dr,2,3
1479894,15-Aug-19,Pennsylvania,Philadelphia,1400 block of W Conlyn St,0,5
1478869,14-Aug-19,Pennsylvania,Philadelphia,3716 N 15th St,0,6
1479395,13-Aug-19,Washington,Tacoma,E 38th St and E Roosevelt Ave,2,3
1478480,12-Aug-19,Mississippi,Greenwood,200 Young St,0,4
1475924,11-Aug-19,Illinois,Chicago,3500 block of W Lake St,0,6
1475361,10-Aug-19,Virginia,Richmond,6346 Midlothian Turnpike,0,4
1476271,10-Aug-19,California,San Francisco,1100 Fillmore St,0,4
1475208,9-Aug-19,Illinois,Chicago,7300 block of S Artesian Ave,0,4
1472641,7-Aug-19,Missouri,Saint Louis,4900 block of Plover Ave,3,1
1469344,5-Aug-19,New York,Brooklyn,216 Buffalo Ave,0,4
1527721,4-Aug-19,Louisiana,Lake Charles,110 Pryce St,0,4
1468190,4-Aug-19,Illinois,Chicago,1800 S Kildare Ave,1,7
1468799,4-Aug-19,Tennessee,Memphis,443 E Shelby Dr,1,3
1468091,4-Aug-19,Illinois,Chicago,2900 block of W Roosevelt Rd,0,7
1467828,4-Aug-19,Ohio,Dayton,419 E 5th St,10,17
1466705,3-Aug-19,Texas,El Paso,7101 Gateway Blvd,23,23
1467157,2-Aug-19,Virginia,Suffolk,200 block of N Broad St,2,3
1462317,30-Jul-19,Ohio,Columbus,1280 E Long St,0,5
1460630,28-Jul-19,Pennsylvania,Philadelphia,2600 block of Carroll St,1,5
1460448,28-Jul-19,California,Gilroy,7050 Miller Ave,4,17
1461352,28-Jul-19,Wisconsin,Chippewa Falls,16964 54th Ave,5,2
1459941,28-Jul-19,District of Columbia,Washington,637 T St NW,0,4
1460726,28-Jul-19,Illinois,Chicago,3938 W Roosevelt Rd,0,4
1459389,27-Jul-19,Kansas,Wichita,505 N Rock Rd,1,3
1459718,27-Jul-19,New York,Brooklyn,1555 Linden Blvd,1,11
1459201,26-Jul-19,Washington,Kennewick,E 10th Ave,1,3
1457165,25-Jul-19,California,Canoga Park,21901 Roscoe Boulevard,4,2
1453327,21-Jul-19,Illinois,Chicago,3900 block of Roosevelt Rd,0,4
1453884,21-Jul-19,District of Columbia,Washington,2300 block of 15th St NE,0,4
1452654,20-Jul-19,Pennsylvania,Clairton,501 Waddell Ave,0,4
1453350,20-Jul-19,Maryland,Baltimore,2800 block of Boarman Ave,1,3
1452617,20-Jul-19,Illinois,Chicago,2401 N Lake Shore Dr,0,7
1450767,18-Jul-19,Illinois,Chicago,3427 W Fulton Blvd,1,3
1450124,17-Jul-19,Texas,Lubbock,N Elder Ave and E Colgate St,1,3
1449602,16-Jul-19,Texas,San Antonio,6989 San Pedro Ave,0,4
1448578,15-Jul-19,Georgia,Atlanta,1572 Hardee St NE,0,4
1447456,14-Jul-19,Illinois,Chicago,4600 block of W Erie St,0,4
1446611,13-Jul-19,Illinois,Chicago,7900 block of S Loomis Blvd,1,4
1447057,13-Jul-19,Pennsylvania,Philadelphia,5433 Lansdowne Ave,0,7
1445066,11-Jul-19,Texas,Houston,5901 Royal Palms St,0,4
1441967,8-Jul-19,District of Columbia,Washington,3900 Martin Luther King Jr Ave SW,2,2
1441565,7-Jul-19,Michigan,Flint,Clio Rd and Myrtle St,0,6
1441613,7-Jul-19,Missouri,Saint Louis,N Tucker Blvd and Convention Plaza,0,5
1441396,7-Jul-19,Illinois,Chicago,5600 block of S Paulina St,0,4
1441296,7-Jul-19,Illinois,Chicago,600 block of W 61st Pl,0,4
1441317,7-Jul-19,New Mexico,Albuquerque,211 Gold Ave SW,0,4
1441427,6-Jul-19,California,San Jose,3036 Quinto Way,0,4
1441721,6-Jul-19,Missouri,Saint Louis,1921 Chambers Rd,5,0
1440510,5-Jul-19,Massachusetts,Boston,Maple St,0,6
1440879,5-Jul-19,Nevada,Reno,600 block of Spokane St,1,5
1439593,5-Jul-19,Illinois,Chicago,1600 block of E 67th St,0,5
1440257,5-Jul-19,New York,Brooklyn,Elton St and Belmont Ave,0,4
1440765,4-Jul-19,Illinois,Rockford,1100 block of Preston St,0,4
1439737,4-Jul-19,California,Los Angeles,1900 block of Adair St,0,4
1438971,4-Jul-19,Illinois,Chicago,800 block of N Homan Ave,1,3
1439765,4-Jul-19,California,Fresno,4700 block of E Hamilton Ave,1,3
1439042,3-Jul-19,Texas,Katy,5507 Everhart Manor Ln,2,3
1438602,2-Jul-19,Missouri,Saint Louis (Wellston),6250 Page Ave,0,4
1437094,1-Jul-19,Maryland,Baltimore,1200 block of N Luzerne Ave,0,4
1435804,30-Jun-19,California,Oakland,3000 block of Brookdale Ave,0,4
1436545,30-Jun-19,California,Yucaipa,12700 block of California St,0,5
1436254,30-Jun-19,Texas,Dallas,3535 Munger Ave,2,2
1435578,30-Jun-19,New York,Bay Shore,Farragut Ave,0,6
1435041,29-Jun-19,Connecticut,Hartford,Judson St and Martin St,0,4
1435297,29-Jun-19,Louisiana,Gray,2700 block of W Park Ave,0,4
1434931,29-Jun-19,Illinois,Chicago,2400 block of W Jackson Blvd,0,5
1435028,29-Jun-19,Louisiana,Baton Rouge,7132 Florida Blvd,0,7
1434882,28-Jun-19,New Jersey,Paterson,50 block of Jefferson St,0,4
1434602,28-Jun-19,Connecticut,Hamden,937 Choate Ave,0,5
1434971,28-Jun-19,Georgia,Atlanta,Ira St and Bass St SW,0,7
1434893,28-Jun-19,New Jersey,Jersey City,167 Armstrong Ave,0,4
1435217,28-Jun-19,Minnesota,Saint Paul,909 Desoto St,0,5
1432989,27-Jun-19,Georgia,Atlanta,600 block of Parkway Dr,0,7
1432930,26-Jun-19,Ohio,Akron,900 block of Rowe St,1,3
1433857,26-Jun-19,Wisconsin,Milwaukee,2800 block of N 34th St,0,4
1429475,23-Jun-19,California,La Jolla,7500 block of Draper Ave,1,3
1429810,23-Jun-19,California,San Jose,568 Habbitts Court,5,0
1429047,23-Jun-19,Indiana,South Bend,1150 E Mishawaka Ave,1,10
1429480,23-Jun-19,Ohio,Columbus,1767 Genessee Ave,0,5
1429338,23-Jun-19,South Carolina,Abbeville,1108 Cambridge St,3,1
1429399,22-Jun-19,Virginia,Hampton,1st St and E Pembroke Ave,0,4
1429022,22-Jun-19,Pennsylvania,Philadelphia,2400 block of Moore St,0,4
1428595,22-Jun-19,Maryland,Baltimore,800 block of N Port St,1,4
1428788,21-Jun-19,Michigan,Saginaw,1506 N Charles St,1,3
1427483,21-Jun-19,Illinois,Chicago,6300 block of S King Dr,0,4
1428047,21-Jun-19,California,Santa Maria,519  West Taylor St,5,0
1428229,21-Jun-19,California,Richmond,700 block of 14th St,0,5
1426537,20-Jun-19,Pennsylvania,Allentown,343 Hamilton St,0,10
1425193,18-Jun-19,New Jersey,Newark,700 block of Dr Martin Luther King Jr Blvd,1,4
1425161,17-Jun-19,Texas,San Antonio,E Market St and Tower of the Americas Way,0,4
1424957,17-Jun-19,Tennessee,Memphis,2872 Coach Dr,0,5
1423697,16-Jun-19,Pennsylvania,Philadelphia,6900 block of Reedbird Pl,1,5
1423330,16-Jun-19,Kentucky,Louisville,Dixie Highway and Ormsby Ave,1,6
1423435,16-Jun-19,Iowa,Des Moines,1200 block of Sampson St,0,6
1422981,15-Jun-19,Louisiana,Shreveport,2500 block of Hollywood Ave,0,4
1420933,12-Jun-19,North Carolina,Charlotte,305 N Graham St,1,3
1419305,11-Jun-19,Colorado,Aurora,12500 block of E Kansas Pl,0,4
1420432,11-Jun-19,Georgia,Savannah,6900 Block of Damascus Rd,2,2
1418533,9-Jun-19,Ohio,Cleveland,17218 Tarkington Ave,1,3
1418548,9-Jun-19,New York,Buffalo,2081 Niagara St,0,4
1418457,9-Jun-19,Tennessee,Henning,265 N Main St,1,3
1418180,8-Jun-19,Washington,White Swan,5151 Medicine Valley Rd,5,2
1417570,8-Jun-19,Illinois,Chicago,3500 block of W North Ave,0,4
1417716,7-Jun-19,Texas,Austin,8220 TX-71,0,5
1416374,6-Jun-19,Illinois,Chicago,2500 block of N Lake Shore Dr,1,3
1415399,5-Jun-19,California,Santa Rosa,828 W 9th Street,0,4
1412419,1-Jun-19,South Carolina,Allendale,473 Main St S,0,5
1411598,1-Jun-19,Illinois,Chicago,300 block of East Chicago Ave,0,4
1411408,1-Jun-19,Virginia,Portsmouth,1100 block of Mt Vernon Ave,1,3
1412243,1-Jun-19,Illinois,Chicago,5600 block of West Madison St,0,4
1411963,1-Jun-19,Georgia,Atlanta,12 Broad Street,0,5
1412430,1-Jun-19,Georgia,Macon,Suzanne Dr and Robinson Dr,2,4
1410442,31-May-19,Virginia,Virginia Beach,2405 Courthouse Drive,13,4
1411661,31-May-19,California,West Covina,306 N Hollow Ave,1,3
1410329,30-May-19,Illinois,Robbins,14000 block of Grace Ave,0,5
1408289,29-May-19,Texas,Cleveland,26311 TX-321,3,2
1409255,29-May-19,Louisiana,Reserve,300 block of Homewood Place,1,3
1407941,27-May-19,Missouri,Saint Louis,5900 block of Goodfellow Blvd,2,2
1406330,27-May-19,District of Columbia,Washington,1200 block of Sumner Rd SE,0,5
1407189,27-May-19,New Jersey,Trenton,100 block of Walnut St,1,5
1405445,26-May-19,District of Columbia,Washington,3509 Wheeler Rd SE,1,3
1405749,26-May-19,Virginia,La Crosse,800 block of Alvis Road,0,5
1406070,26-May-19,California,Stockton,600 block of E Oak St,1,3
1404417,25-May-19,New Jersey,Trenton,225 Brunswick Ave,0,9
1404580,25-May-19,Michigan,Detroit,3400 block of Devonshire,3,2
1405196,25-May-19,Virginia,Chesapeake,Holly Cove Dr and Schooner Trail,1,9
1405317,25-May-19,Maryland,Baltimore,500 block of N Belnord Ave,0,4
1405221,25-May-19,Oklahoma,Oklahoma City,N Kelley Ave and NE 26th St,0,5
1400095,20-May-19,Oklahoma,Tulsa,8118 E 16th St,2,2
1400146,20-May-19,Louisiana,Alexandria,1900 block of Bacon Street,1,4
1400561,20-May-19,Ohio,Columbus,2424 Sullivant Ave,0,4
1399820,19-May-19,Oregon,Portland,226 SE Madison St,0,5
1399017,18-May-19,Mississippi,Cascilla,700 Leverette Ln,1,4
1398553,18-May-19,Alabama,Atmore,100 Martin Luther King Avenue,1,8
1398538,18-May-19,Indiana,Muncie,2410 W. Euclid Ave,1,6
1398593,18-May-19,California,Long Beach,1616 West Pacific Coast Highway,1,4
1398584,18-May-19,Iowa,Cedar Rapids,70 Kirkwood Ct SW,2,2
1400934,18-May-19,Nebraska,Omaha,2825 Y St,0,4
1399346,18-May-19,North Carolina,Winston Salem (Winston-salem),4252 Cody Drive,2,4
1398876,17-May-19,California,Sacramento,7326 Stockton Blvd,1,3
1397521,16-May-19,Ohio,Cleveland,9500 Cardwell Ave,0,4
1396491,15-May-19,Louisiana,Saint Rose,100 block of St. Rose Ave,0,4
1395560,14-May-19,California,Los Angeles,1248 W 47th St,0,4
1393960,13-May-19,Louisiana,New Orleans,2100 block of 4th St,0,4
1394330,13-May-19,Missouri,Saint Louis,4047 Shreve Ave,4,1
1392923,11-May-19,Pennsylvania,Effort,Toll Rd and Bayberry Rd,0,4
1391971,10-May-19,Pennsylvania,Philadelphia,1900 block of N Croskey St,0,5
1392313,10-May-19,Missouri,Saint Louis,4000 block of Ashland Ave,0,6
1390764,8-May-19,Indiana,Indianapolis,Roache St and Rader St,0,4
1389220,7-May-19,Colorado,Littleton (Highlands Ranch),8773 S Ridgeline Blvd,1,8
1386962,5-May-19,New Jersey,North Bergen,2033 45th Street,1,4
1387170,5-May-19,California,Oceano,1001 Cabrillo Hwy,0,6
1386510,4-May-19,Missouri,Saint Louis,Union Blvd and Northland Ave,1,4
1386929,4-May-19,Indiana,Indianapolis,101 W Maryland St,0,4
1387245,4-May-19,California,Stockton,5105 Holiday Dr,1,4
1386575,4-May-19,Delaware,Wilmington,W 27th St and Tatnall St,0,4
1386481,3-May-19,Texas,Dallas,5400 Cedar Springs Rd,1,3
1386085,3-May-19,Maryland,Baltimore,1900 block of Ramsay St,0,5
1385642,3-May-19,Maryland,Baltimore,2500 block of E Biddle St,0,4
1384553,1-May-19,Massachusetts,Boston,32 Windermere Rd,1,3
1383752,30-Apr-19,North Carolina,Charlotte,9214 South Library Ln,2,4
1381857,28-Apr-19,Tennessee,Nashville,1407 Dr DB Todd Jr Blvd,0,7
1382099,28-Apr-19,Alabama,Birmingham,514 19th St Ensley,0,4
1381979,28-Apr-19,Maryland,Baltimore,2544 Edmondson Ave,1,7
1382711,28-Apr-19,Ohio,West Chester,4637 Wyndtree Dr,4,0
1381771,27-Apr-19,Mississippi,Jackson,700 block of Monterey St,1,3
1381273,27-Apr-19,California,Poway,16934 Chabad Way,1,3
1381734,27-Apr-19,California,Los Angeles,700 N San Fernando Rd,0,6
1377519,21-Apr-19,Pennsylvania,Philadelphia,1500 block of South 31st St,0,4
1376873,20-Apr-19,Tennessee,Memphis,761 Chestnut Ave,0,6
1376883,19-Apr-19,Kansas,Wichita,1628 S George Washington Blvd,0,4
1375235,18-Apr-19,Kentucky,Louisville,4000 block of Bells Ln,0,4
1373557,16-Apr-19,Maryland,Germantown,18700 block of Curry Powder Ln,1,3
